Date,ret_sandp,ret_ford,USTB3M,ersandp,erford
2006-08-01,2.105112458799209,22.778393087071198,0.425,1.680112458799209,22.353393087071197
2006-09-01,2.4269376195304013,-3.390155167568134,0.42166666666666663,2.005270952863735,-3.8118218342348005
2006-10-01,3.1021836917226073,2.272825107755609,0.41,2.692183691722607,1.862825107755609
2006-11-01,1.633250512235968,-1.8904154639152608,0.42333333333333334,1.2099171789026346,-2.313748797248594
2006-12-01,1.253683591684703,-7.803031489568733,0.42,0.833683591684703,-8.223031489568733
2007-01-01,1.3961172524527272,7.803031489568724,0.42083333333333334,0.9752839191193938,7.382198156235391
2007-02-01,-2.2088305664389822,-2.7080958602670697,0.4275,-2.636330566438982,-3.1355958602670695
2007-03-01,0.9930483915285941,-0.2617802542078934,0.4291666666666667,0.5638817248619274,-0.6909469208745601
2007-04-01,4.23798362376053,1.9468492893934728,0.42083333333333334,3.817150290427197,1.5260159560601394
2007-05-01,3.2030723748061214,3.659714409155728,0.4083333333333334,2.794739041472788,3.251381075822395
2007-06-01,-1.7105923022264355,12.121922899000936,0.39916666666666667,-2.109758968893102,11.72275623233427
2007-07-01,-3.34373547452053,-10.15866965828884,0.41250000000000003,-3.75623547452053,-10.57116965828884
2007-08-01,1.2823052044820984,-8.491482449753697,0.4075,0.8748052044820984,-8.898982449753698
2007-09-01,3.55422667138337,8.248173327289528,0.3725,3.18172667138337,7.875673327289529
2007-10-01,1.2040183456816784,4.408099003553407,0.32666666666666666,0.8773516790150118,4.08143233688674
2007-11-01,-4.3743050006702395,-16.567762195444306,0.3175,-4.691805000670239,-16.885262195444305
2007-12-01,-0.7911562504610262,-11.041683532495004,0.255,-1.0461562504610262,-11.296683532495004
2008-01-01,-6.281200254678981,-1.3921338518608006,0.27166666666666667,-6.552866921345648,-1.6638005185274674
2008-02-01,-3.5551260597144494,-1.5698909543103643,0.17500000000000002,-3.730126059714449,-1.7448909543103643
2008-03-01,-0.3041186297935839,-13.353139262452263,0.14166666666666666,-0.44578529646025056,-13.49480592911893
2008-04-01,4.392421093747562,36.80029442439399,0.11666666666666665,4.275754427080896,36.68362775772732
2008-05-01,0.9800515694572903,-19.41560144409575,0.12083333333333333,0.859218236123957,-19.536434777429083
2008-06-01,-9.192998008655342,-34.716752573796086,0.15416666666666667,-9.34716467532201,-34.870919240462754
2008-07-01,-0.571068787868494,-0.21528533611012007,0.15583333333333335,-0.7269021212018274,-0.3711186694434534
2008-08-01,1.4398528152251215,-7.377646212250756,0.13833333333333334,1.3015194818917881,-7.51597954558409
2008-09-01,-10.095024463817035,15.44820799959915,0.14333333333333334,-10.238357797150368,15.304874666265817
2008-10-01,-18.38396691249357,-86.40038954277267,0.07083333333333333,-18.454800245826902,-86.47122287610601
2008-11-01,-8.626555251650139,20.40953563435152,0.04083333333333333,-8.667388584983472,20.36870230101819
2008-12-01,1.6053035062620582,-15.80042491432482,0.005833333333333334,1.5994701729287248,-15.806258247658153
2009-01-01,-9.264592844582781,-20.41803506064537,0.006666666666666667,-9.271259511249447,-20.424701727312037
2009-02-01,-12.061023121903402,6.419315763905965,0.022500000000000003,-12.083523121903402,6.396815763905965
2009-03-01,8.411163559113703,27.464407811365106,0.023333333333333334,8.38783022578037,27.441074478031773
2009-04-01,9.507073279973396,82.22396016538409,0.018333333333333333,9.488739946640063,82.20562683205075
2009-05-01,5.627319709192383,-3.880557442179524,0.013333333333333334,5.613986375859049,-3.8938907755128573
2009-06-01,-0.2646307561419952,5.425652557751416,0.010833333333333334,-0.2754640894753285,5.414819224418083
2009-07-01,7.266256324809858,27.654705376163058,0.014166666666666668,7.252089658143191,27.64053870949639
2009-08-01,2.916006661847173,-5.170137437689053,0.015833333333333335,2.90017332851384,-5.185970771022387
2009-09-01,3.412352693272659,-5.308508845231278,0.011666666666666667,3.4006860266059924,-5.320175511897944
2009-10-01,-1.791458131312672,-2.911413784824888,0.008333333333333333,-1.7997914646460054,-2.9197471181582215
2009-11-01,5.875970550114416,23.926111633527842,0.005,5.870970550114416,23.921111633527843
2009-12-01,1.5951950798015602,11.726610620574094,0.005,1.5901950798015603,11.721610620574094
2010-01-01,-3.896496023356359,8.139411294300295,0.006666666666666667,-3.903162690023026,8.13274462763363
2010-02-01,2.8883503781588877,7.967599088479939,0.008333333333333333,2.8800170448255544,7.959265755146605
2010-03-01,5.788340488467936,6.805346324501578,0.010833333333333334,5.777507155134603,6.7945129911682445
2010-04-01,1.470483863930624,3.554493741941129,0.013333333333333334,1.4571505305972905,3.5411604086077957
2010-05-01,-8.906175826869573,-10.44790700300206,0.014166666666666668,-8.92034249353624,-10.462073669668726
2010-06-01,-5.307136547980597,-15.195045891765584,0.013333333333333334,-5.32046988131393,-15.208379225098918
2010-07-01,7.150611706463595,23.638877806423032,0.014166666666666668,7.136445039796928,23.624711139756364
2010-08-01,-5.360884866550925,-12.306009275722724,0.013333333333333334,-5.374218199884258,-12.319342609056058
2010-09-01,8.556152742068083,8.088765913910056,0.010833333333333334,8.545319408734748,8.077932580576721
2010-10-01,3.6256761921307126,14.372002127999849,0.013333333333333334,3.6123428587973794,14.358668794666515
2010-11-01,0.07503235595303705,12.046171739932522,0.010833333333333334,0.06419902261970371,12.035338406599188
2010-12-01,5.812897103183108,5.1811966598348285,0.013333333333333334,5.799563769849774,5.167863326501495
2011-01-01,2.4754283511640387,-5.116366835846238,0.012499999999999999,2.4629283511640385,-5.128866835846238
2011-02-01,3.018053328934574,-5.803562360652954,0.012499999999999999,3.0055533289345737,-5.816062360652954
2011-03-01,0.06320256632221127,-0.9661910911736972,0.011666666666666667,0.05153589965554461,-0.9778577578403639
2011-04-01,2.6520374619218474,3.7432066574733955,0.005833333333333334,2.646204128588514,3.737373324140062
2011-05-01,-1.476556207368582,-3.673882564575752,0.004166666666666667,-1.4807228740352487,-3.6780492312424187
2011-06-01,-1.8426233301897539,-7.854233229830188,0.004166666666666667,-1.8467899968564205,-7.858399896496854
2011-07-01,-2.1468510110698165,-12.18204102782067,0.0016666666666666668,-2.148517677736483,-12.183707694487337
2011-08-01,-5.851867047191363,-9.311107547563262,0.008333333333333333,-5.860200380524697,-9.319440880896595
2011-09-01,-7.484143070863973,-14.04592114330428,0.0016666666666666668,-7.48580973753064,-14.047587809970947
2011-10-01,10.065537519394558,18.942638241769938,0.0016666666666666668,10.063870852727892,18.940971575103273
2011-11-01,-0.3274740607204184,-9.752502013387772,0.0008333333333333334,-0.32830739405375176,-9.753335346721105
2011-12-01,0.9538058636957287,1.5489177042460345,0.0008333333333333334,0.9529725303623954,1.5480843709127012
2012-01-01,4.168907000537725,14.712730867216198,0.0016666666666666668,4.167240333871058,14.711064200549531
2012-02-01,3.9917932506804483,-0.33222621919779594,0.005,3.9867932506804484,-0.33722621919779594
2012-03-01,3.0690456826222614,0.8285051534106864,0.006666666666666667,3.0623790159555946,0.8218384867440197
2012-04-01,-0.7561513117480998,-9.696170784279774,0.006666666666666667,-0.7628179784147665,-9.70283745094644
2012-05-01,-6.5014600087893335,-6.575137756278042,0.0075,-6.508960008789334,-6.582637756278042
2012-06-01,3.9268573480998583,-9.676755193499453,0.005833333333333334,3.921024014766525,-9.682588526832786
2012-07-01,1.239415497440631,-3.7041271680349097,0.008333333333333333,1.2310821641072978,-3.712460501368243
2012-08-01,1.9542163828973491,1.6511107065792323,0.008333333333333333,1.9458830495640158,1.642777373245899
2012-09-01,2.413513042481556,5.41821307791641,0.008333333333333333,2.4051797091482228,5.409879744583076
2012-10-01,-2.0119146256641893,12.886696333316754,0.0075,-2.019414625664189,12.879196333316754
2012-11-01,0.2927307343257404,2.513597327154224,0.0075,0.2852307343257404,2.506097327154224
2012-12-01,0.6930473504796508,12.32840318467311,0.008333333333333333,0.6847140171463175,12.320069851339778
2013-01-01,4.919776069257834,0.7806440892829493,0.006666666666666667,4.913109402591167,0.7739774226162826
2013-02-01,1.0999881888155871,-2.6794353137520894,0.005,1.0949881888155872,-2.6844353137520893
2013-03-01,3.534899439519237,4.1460768096750025,0.009166666666666667,3.52573277285257,4.136910143008336
2013-04-01,1.7918015760200805,4.201668289467225,0.006666666666666667,1.785134909353414,4.195001622800558
